resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
-0.437307217886579,1,45,211014,3,82,1
-0.0116735735663367,1,45,211014,3,84,1
-0.101232777916507,1,45,211014,3,91,1
-0.288480332192065,1,45,211014,3,105,1
-0.376270828344387,1,45,211014,3,216,1
-0.176243743798873,1,46,211017,1,28,1
-0.266143091514018,1,46,211017,1,106,1
-0.511326773291075,1,46,211017,1,110,1
-0.481824992629896,1,46,211017,1,122,1
0.110222220684114,1,46,211017,1,262,1
-0.179506327172826,1,46,211018,2,35,1
-0.0925076386441951,1,46,211018,2,58,1
-0.364695760053962,1,46,211018,2,96,1
0.133371636666717,1,46,211018,2,102,1
-0.0328587853638657,1,46,211018,2,104,1
-0.344281100269394,1,46,211018,2,255,1
-0.879225068385118,1,46,211019,3,306,1
-0.46594818617863,1,46,211021,2,15,1
-0.155442599555557,1,46,211021,2,34,1
-0.12402359441847,1,46,211021,2,38,1
-0.541778245675517,1,46,211021,2,43,1
-0.378770570010473,1,46,211021,2,56,1
-0.62674078929911,1,46,211021,2,123,1
-0.289379192953207,1,46,211021,2,157,1
0.493973041548637,1,46,211022,3,62,1
0.182394025466109,1,46,211022,3,188,1
0.135265616355754,1,46,211022,3,206,1
-0.263132318622005,1,46,211022,3,384,1
-0.236786877188578,1,46,211022,3,394,1
-0.5853502725156,1,46,211022,3,411,1
-0.32836245626229,1,46,211022,3,535,1
-0.633045548251698,1,46,211022,3,821,1
-0.11876054543025,1,47,211017,1,98,1
-0.463136365909976,1,47,211017,1,100,1
0.154060094082585,1,47,211017,1,281,1
0.103866476852279,1,47,211017,1,324,1
-0.876052263520315,1,47,211018,2,90,1
-0.304076108889561,1,47,211018,2,100,1
-0.227844890896888,1,47,211018,2,110,1
-0.0688495615646844,1,47,211018,2,128,1
-0.211271800531469,1,47,211018,2,223,1
-0.582956744583191,1,47,211019,3,41,1
-0.610222521077702,1,47,211019,3,67,1
-0.205268118912365,1,47,211019,3,74,1
-0.107643925358608,1,47,211019,3,202,1
0.0678290298668922,1,47,211019,3,268,1
-0.485433022001998,1,47,211020,1,7,1
-0.290618357870147,1,47,211020,1,56,1
-0.0678523902087193,1,47,211020,1,87,1
-0.567262405448194,1,47,211020,1,106,1
-0.355258243229266,1,47,211020,1,258,1
-0.595997006745599,1,47,211020,1,259,1
-0.371129441389911,1,47,211020,1,273,1
-0.676119542219859,1,47,211021,2,5,1
-0.352579124303966,1,47,211021,2,18,1
-0.603158410148639,1,47,211021,2,48,1
-0.497888188680565,1,47,211021,2,112,1
0.339129473841778,1,47,211022,3,105,1
-0.226484555519443,1,47,211022,3,202,1
-0.140549956402309,1,47,211022,3,222,1
-0.326972643707249,1,47,211022,3,228,1
-0.808265544171881,1,47,211022,3,229,1
-0.0454723983914348,1,47,211022,3,235,1
0.134126027234311,1,47,211022,3,245,1
-0.886606900444209,1,47,211022,3,249,1
-0.764712276962904,1,47,211022,3,250,1
-0.0829700732719427,1,47,211022,3,254,1
0.12530761928656,0,11,200131,2,5,1
-0.609144057958197,0,11,200131,2,12,1
-0.0538175375573691,0,11,200131,2,23,1
0.300112304072045,0,11,200131,2,25,1
-0.485981639792046,0,11,200131,2,51,1
-0.0346037575247728,0,11,200201,3,1,1
-0.235985284992717,0,11,200201,3,19,1
0.0579170643754628,0,11,200201,3,62,1
-0.599678047284976,0,11,200201,3,95,1
-0.00829219281052944,0,11,200201,3,120,1
0.0789589473272395,0,11,200201,3,154,1
-0.51972402215806,0,11,200201,3,178,1
0.296641103167295,0,11,200201,3,532,1
0.0339342941889457,0,11,200201,3,549,1
-0.377803138311599,0,11,200201,3,561,1
0.0860683227264242,0,11,200201,3,609,1
-0.303418576592497,0,11,200201,3,611,1
-0.382528300046498,0,11,200203,1,96,1
-0.176503439563018,0,11,200203,1,146,1
-0.609005212239137,0,11,200203,1,168,1
0.440231952405206,0,11,200203,1,311,1
-0.103523410988911,0,11,200203,1,412,1
-0.0874411381522486,0,11,200204,2,17,1
0.181855181776586,0,11,200204,2,44,1
-0.200114519875377,0,11,200204,2,77,1
-0.376407210850005,0,11,200204,2,155,1
-0.00443817004079156,0,11,200204,2,157,1
-0.647483487370678,0,11,200204,2,159,1
0.498078171672219,0,11,200205,3,208,1
-0.0475651708914209,0,11,200205,3,210,1
0.567653652794237,0,11,200205,3,224,1
0.11937162074903,0,11,200205,3,232,1
-0.250916921878707,0,11,200205,3,242,1
-0.473329248792871,0,18,200815,2,343,1
-0.548979532228895,0,18,200816,3,33,1
-0.180576615260189,0,18,200816,3,60,1
-0.0548697433565938,0,18,200816,3,255,1
0.181145022031141,0,18,200816,3,379,1
0.0309325151746778,0,18,200816,3,452,1
-0.111231492135851,0,18,200816,3,546,1
0.329837693788421,0,18,200818,1,104,1
-0.594935844769159,0,18,200818,1,106,1
0.171990138707073,0,18,200818,1,116,1
-0.380834877251633,0,18,200818,1,323,1
-0.388060104474742,0,18,200818,1,421,1
-0.066123577807264,0,18,200819,2,39,1
-0.264905498033403,0,18,200819,2,56,1
-0.235000523442781,0,18,200819,2,175,1
-0.0182960218667872,0,18,200819,2,177,1
-0.234898511579873,0,18,200819,2,182,1
0.353556677864409,0,18,200819,2,203,1
-0.275467676588711,0,18,200819,2,483,1
-0.37400312030039,0,18,200820,3,18,1
0.074268910356259,0,18,200820,3,51,1
-0.393789621389011,0,18,200820,3,501,1
-0.0469990676809221,0,18,200820,3,549,1
-0.856304158954837,0,21,201010,1,2,1
-0.154042154238901,0,21,201010,1,116,1
-0.278153155153142,0,21,201010,1,133,1
-0.315194297170236,0,21,201011,2,5,1
0.0926260571668006,0,21,201011,2,165,1
-0.393290114129839,0,21,201011,2,167,1
